time,motor1,motor2,motor3
41716,332,357,312
41722,331,359,312
41728,330,359,312
41734,329,361,312
41740,329,362,312
41746,328,363,312
41752,327,364,312
41758,326,366,312
41764,325,367,312
41771,324,367,313
41777,324,367,313
41783,323,367,314
41789,322,367,314
41795,322,367,315
41802,321,368,314
41808,321,368,314
41814,320,369,314
41820,320,369,314
41826,320,370,314
41832,319,371,314
41838,319,371,314
41844,319,371,314
41850,318,370,315
41856,318,369,315
41862,317,368,315
41868,317,367,315
41874,317,365,315
41880,317,364,315
41886,317,363,315
41892,317,363,315
41899,316,362,316
41905,316,361,317
41911,316,360,318
41917,316,359,319
41923,316,358,320
41930,317,357,322
41936,317,356,322
41942,318,355,322
41948,318,353,322
41954,319,352,323
41960,320,351,323
41966,320,350,324
41972,320,350,324
41978,321,349,325
41984,322,347,326
41990,323,344,328
41996,325,340,330
42002,326,337,332
42010,328,334,334
42016,329,330,336
42022,330,327,339
42028,331,324,342
42034,332,320,345
42040,333,316,348
42046,334,312,351
42052,335,309,352
42058,334,308,351
42064,332,311,350
42070,331,314,349
42076,329,317,348
42082,327,320,346
42089,325,323,346
42095,325,323,346
42101,325,323,346
42107,325,323,346
42113,325,323,346
42119,325,323,346
42125,325,323,346
42131,325,323,346
42138,324,322,347
42144,324,322,347
42150,324,322,348
42156,324,321,349
42162,324,321,349
42170,323,321,351
42176,323,320,352
42182,323,319,353
42188,323,318,354
42194,323,317,355
42200,323,316,356
42206,323,315,357
42212,323,315,357
42219,322,316,356
42225,322,318,354
42231,321,321,352
42237,320,324,350
42243,320,326,348
42250,319,328,345
42256,319,328,345
42262,320,328,345
42268,321,328,345
42274,321,328,345
42280,322,328,345
42286,322,328,345
42292,322,328,345
42298,322,329,344
42304,322,329,343
42310,322,330,342
42316,322,331,341
42322,322,332,340
42328,322,333,339
42334,321,334,338
42340,321,335,338
42346,321,336,337
42352,321,336,337
42358,321,337,336
42364,321,338,336
42370,321,338,336
42378,322,339,335
42384,322,340,334
42390,322,342,332
42396,322,344,330
42402,322,345,328
42411,323,347,325
42417,323,349,324
42423,324,350,322
42429,325,351,320
42435,326,352,318
42441,327,354,316
42447,327,355,314
42454,327,355,314
42460,328,356,313
42466,328,357,311
42472,328,359,310
42478,328,360,308
42484,328,362,307
42490,328,363,305
42496,328,363,305
42502,328,363,305
42508,329,364,304
42514,330,365,302
42520,330,366,300
42526,331,368,299
42532,332,369,297
42539,333,368,297
42545,333,367,297
42551,333,366,298
42557,334,364,299
42563,334,363,299
42569,334,363,299
42575,334,363,299
42582,334,363,299
42588,335,364,298
42594,335,364,298
42600,335,364,298
42606,335,364,297
42612,335,364,297
42618,336,365,296
42624,336,365,296
42630,337,365,295
42636,337,366,294
42642,338,366,294
42648,338,366,293
42654,338,366,293
42660,338,366,293
42667,339,365,294
42673,339,365,294
42679,339,365,294
42685,339,364,294
42691,339,364,294
42697,340,363,294
42703,340,363,294
42710,340,363,294
42716,341,362,294
42722,341,362,294
42728,341,362,294
42734,341,362,294
42740,341,362,294
42746,342,363,293
42752,342,363,293
42758,343,363,292
42764,344,363,291
42770,344,363,290
42776,344,362,289
42782,343,361,292
42788,342,359,294
42795,341,357,297
42801,340,356,299
42807,338,354,302
42813,338,353,304
42819,338,353,304
42825,338,353,304
42831,338,353,304
42838,338,353,304
42844,338,353,304
42850,338,353,304
42856,339,352,305
42862,339,352,305
42868,339,351,305
42874,339,351,306
42880,339,350,306
42886,339,350,306
42892,339,350,306
42898,339,350,306
42904,338,349,307
42910,338,348,308
42916,338,347,309
42923,338,346,310
42929,338,344,311
42935,338,343,313
42941,337,343,314
42947,337,342,315
42953,337,341,316
42959,336,340,317
42966,336,340,319
42972,336,339,320
42978,336,339,320
42984,337,339,319
42990,338,339,318
42996,339,339,317
43002,340,339,316
43008,341,339,315
43015,342,338,314
43021,343,337,314
43027,345,335,314
43033,347,333,314
43039,348,332,314
43045,350,330,314
43051,352,329,314
43057,352,329,314
43064,351,330,315
43070,350,330,315
43076,349,331,315
43082,347,332,316
43088,346,333,316
43094,345,334,316
43100,344,334,316
43106,344,334,316
43112,345,334,315
43118,345,334,315
43124,346,334,315
43130,346,334,314
43136,347,334,314
43144,347,335,314
43150,347,336,313
43156,346,337,312
43162,346,338,311
43168,346,339,310
43174,345,340,309
43180,345,340,309
43186,345,340,309
43192,346,339,310
43198,346,339,310
43204,347,338,310
43210,348,337,310
43216,348,337,310
43223,349,336,311
43229,349,336,311
43235,348,336,311
43241,348,336,312
43247,347,336,312
43253,347,337,312
43259,346,337,312
43265,346,337,312
43271,345,338,313
43277,344,338,313
43283,343,338,314
43289,342,339,315
43295,341,339,315
43302,340,338,317
43308,339,338,317
43314,338,338,318
43320,338,338,319
43326,337,338,320
43332,336,338,321
43338,336,338,321
43344,335,338,321
43351,334,339,322
43357,333,339,322
43363,332,340,323
43369,330,340,324
43375,329,341,325
43383,328,342,327
43389,326,342,328
43395,324,343,329
43401,322,344,330
43407,320,344,332
43413,318,345,333
43419,317,345,334
43425,316,345,334
43431,316,346,335
43437,314,346,335
43443,313,347,336
43449,311,348,336
43455,310,349,337
43462,309,351,339
43468,307,351,340
43474,305,352,341
43480,304,352,342
43486,302,353,343
43492,300,354,344
43498,299,354,345
43504,297,354,345
43510,297,355,346
43516,294,356,347
43522,292,357,349
43528,289,358,350
43534,286,360,352
43542,284,362,355
43548,280,363,358
43554,276,365,361
43560,272,367,365
43566,269,369,367
43572,265,371,371
43578,261,373,374
43584,257,374,375
43590,255,373,374
43596,259,372,371
43602,263,370,367
43608,266,368,364
43614,270,366,360
43622,274,365,356
43628,274,365,356
43634,275,366,356
43640,275,366,356
43646,276,366,356
43652,276,366,356
43658,277,366,356
43664,277,366,356
43671,279,365,355
43677,280,365,354
43683,281,365,353
43689,282,364,352
43695,283,364,351
43701,285,364,350
43707,286,364,349
43713,287,364,348
43719,288,365,347
43725,288,365,346
43731,288,365,346
43737,289,366,345
43743,289,366,344
43750,290,366,342
43756,292,365,341
43762,295,364,339
43768,297,363,338
43774,300,362,336
43780,302,361,335
43786,305,360,333
43792,307,360,332
43798,309,359,330
43804,311,359,329
43810,313,359,327
43816,314,358,325
43822,316,358,324
43830,319,357,321
43836,321,357,320
43842,323,356,318
43848,325,355,317
43854,327,355,315
43860,329,354,314
43866,331,354,312
43872,332,354,311
43878,333,353,309
43884,334,352,309
43890,336,351,308
43896,338,349,308
43902,340,348,307
43908,342,347,307
43914,343,346,306
43920,343,346,306
43926,343,346,306
43932,343,346,306
43938,343,346,306
43944,343,346,306
43950,343,346,306
43956,344,345,307
43963,345,345,306
43969,349,342,305
43975,353,339,304
43981,357,336,303
43990,361,334,301
43996,365,330,297
44002,369,326,293
44008,373,322,289
44014,377,318,285
44020,381,314,281
44026,385,310,277
44032,388,307,274
44038,391,305,271
44044,395,303,268
44050,399,302,268
44056,403,300,268
44062,407,299,268
44068,408,298,269
44075,405,302,272
44081,401,306,276
44087,397,310,280
44093,393,314,284
44099,389,318,288
44105,385,322,292
44111,381,326,296
44118,378,325,298
44124,376,324,298
44130,375,323,298
44136,373,321,298
44142,371,320,298
44149,371,319,299
44155,375,316,299
44161,378,314,300
44167,382,312,301
44173,386,309,302
44179,389,307,303
44185,389,305,304
44191,389,304,305
44197,388,305,305
44203,385,308,308
44209,381,312,312
44215,377,316,316
44221,373,320,320
44229,369,323,323
44235,366,325,325
44241,363,326,328
44247,360,327,330
44253,357,328,332
44259,354,329,335
44265,351,330,337
44271,348,332,339
44277,345,333,340
44283,343,333,343
44289,341,333,345
44295,338,333,345
44301,336,333,345
44308,333,334,346
44314,332,334,346
44320,331,335,347
44326,329,336,348
44332,328,336,349
44338,327,337,350
44344,325,338,350
44350,324,338,350
44356,322,340,351
44362,320,342,351
44368,317,344,352
44374,315,346,352
44380,313,348,353
44386,311,350,353
44392,308,352,353
44398,306,354,353
44404,304,356,354
44410,303,357,354
44416,302,357,355
44422,300,358,355
44428,299,359,356
44436,297,361,357
44442,296,362,356
44448,294,363,355
44454,293,363,354
44460,291,363,353
44466,290,363,353
44472,288,363,352
44478,287,363,352
44484,285,364,353
44490,285,364,353
44496,284,365,353
44502,283,365,353
44508,283,366,353
44516,281,367,354
44522,281,367,354
44528,281,367,354
44534,280,368,354
44540,280,368,354
44546,280,368,354
44552,279,368,354
44558,279,368,354
44564,280,367,353
44570,281,367,353
44576,282,366,352
44582,284,365,351
44588,285,365,350
44595,286,364,349
44601,286,364,348
44607,287,364,347
44613,288,364,347
44619,289,364,346
44625,290,364,345
44631,290,364,345
44637,290,364,344
44644,291,363,343
44650,292,363,343
44656,293,362,342
44662,294,361,341
44668,295,361,341
44676,297,360,339
44682,298,359,339
44688,299,359,338
44694,300,358,337
44700,302,358,337
44706,303,357,336
44712,303,357,336
44718,303,357,336
44724,304,356,335
44730,305,356,335
44736,306,355,334
44742,308,354,333
44748,309,353,332
44755,311,352,331
44761,311,352,330
44767,312,352,330
44773,313,351,329
44779,314,351,328
44785,315,351,328
44791,316,350,327
44797,317,350,327
44804,318,349,326
44810,320,348,326
44816,322,347,325
44822,324,346,324
44828,326,345,323
44835,329,344,322
44841,331,342,321
44847,334,341,320
44853,337,339,318
44859,340,337,317
44865,343,335,316
44871,346,334,315
44877,347,333,315
44883,346,334,316
44889,344,334,317
44895,342,335,318
44901,339,336,319
44907,337,337,321
44913,334,338,322
44919,335,339,323
44925,336,338,323
44931,336,338,323
44937,337,337,322
44943,338,336,322
44949,338,335,322
44955,338,335,321
44963,337,336,322
44969,337,336,322
44975,336,336,322
44981,335,337,322
44987,334,337,323
44993,333,338,323
44999,333,338,323
45005,333,338,323
45011,334,337,322
45017,337,335,321
45023,341,333,320
45029,345,330,318
45035,349,328,317
45042,352,326,316
45048,351,326,317
45054,350,327,318
45060,349,327,319
45066,348,327,320
45072,348,327,320
45078,348,327,320
45084,348,327,320
45092,347,328,321
45099,346,329,321
45105,344,330,321
45111,342,332,322
45117,340,333,322
45125,339,333,321
45131,340,329,321
45137,341,325,320
45143,342,322,320
45149,343,318,319
45155,344,314,319
45161,344,310,319
45167,344,306,319
45173,343,307,320
45179,342,311,320
45185,341,314,321
45191,339,318,321
45197,338,322,322
45203,337,325,322
45209,337,325,322
45215,337,325,321
45221,337,325,321
45227,337,325,321
45233,337,325,320
45239,338,325,320
45245,338,325,320
45251,337,326,320
45257,337,326,320
45263,337,326,320
45270,336,327,320
45276,336,327,320
45282,337,328,320
45288,337,328,320
45294,337,328,320
45300,337,328,320
45306,337,328,320
45312,337,328,320
45318,337,329,320
45324,337,329,320
45330,336,330,319
45336,335,331,319
45342,334,333,319
45348,332,334,319
45355,331,336,319
45362,330,337,318
45368,330,337,318
45374,330,337,318
45380,330,337,318
45386,330,337,318
45392,330,337,318
45398,330,337,318
45404,330,337,318
45410,329,338,319
45416,329,338,319
45422,328,338,319
45428,327,339,320
45434,327,339,320
45441,326,339,319
45447,326,339,319
45453,327,339,319
45459,327,339,318
45465,328,339,318
45471,328,339,318
45477,329,339,318
45483,329,339,318
45489,328,340,318
45495,328,340,318
45501,327,341,318
45507,327,341,318
45513,326,342,318
45520,326,343,319
45526,326,343,319
45532,326,343,319
45538,326,343,319
45544,326,343,319
45550,326,343,319
45556,326,344,319
45562,326,344,319
45569,326,345,318
45575,326,345,318
45581,326,345,318
45587,326,345,318
45593,326,345,318
45599,326,345,318
45605,326,346,318
45611,326,346,318
45617,327,347,317
45623,327,347,317
45629,327,347,317
45635,327,347,317
45641,327,347,317
45648,327,347,318
45654,327,347,318
45660,327,347,318
45666,327,347,318
45672,327,347,318
45678,327,347,318
45684,327,347,318
45690,327,347,318
45698,328,347,319
45704,328,347,319
45710,328,347,319
45716,328,347,319
45722,328,347,319
45728,327,348,320
45734,327,348,320
45740,327,348,320
45746,327,348,320
45752,327,348,320
45758,327,348,320
45764,327,348,320
45770,327,348,320
45776,328,348,319
45782,328,348,319
45788,328,348,319
45794,328,348,319
45800,328,348,318
45808,329,347,317
45814,329,347,317
45820,330,347,317
45826,330,347,317
45832,331,347,317
45838,331,347,317
45844,331,347,317
45850,331,347,317
45856,330,348,318
45862,330,348,318
45868,330,348,318
45874,329,348,318
45880,329,348,318
45888,328,349,319
45894,328,349,319
45900,327,349,319
45906,327,349,319
45912,327,349,319
45918,326,349,319
45924,326,349,319
45930,326,349,319
45936,327,348,320
45942,327,348,320
45948,328,347,320
45954,328,347,320
45960,329,347,320
45966,329,346,320
45972,329,346,320
